Date,Open,High,Low,Close,Adj Close,Volume
28-12-2016,267.899994,271.850006,267.100006,268.5,263.226624,3862488
29-12-2016,268,268.100006,262.649994,264.649994,259.45224,4400374
30-12-2016,265,271.149994,264.399994,268.450012,263.177612,3744173
02-01-2017,269.799988,276.899994,267,273.799988,268.422485,2622173
03-01-2017,275.200012,277.700012,272.049988,273.950012,268.56955,2064823
04-01-2017,275.149994,276.899994,272.200012,274.899994,269.500885,2741205
05-01-2017,276.299988,288.899994,275.5,287.5,281.853455,5997054
06-01-2017,288.799988,291.799988,285,286.049988,280.431915,5651466
09-01-2017,286.350006,289,282.600006,284.700012,279.108459,2877279
10-01-2017,285.100006,294.700012,285,293.899994,288.127747,5779720
11-01-2017,295.899994,299.75,294.5,295.649994,289.843353,3323800
12-01-2017,297,298.850006,289.549988,292.75,287.000366,3420733
13-01-2017,294.5,295.149994,290.549988,294.049988,288.274811,1699998
16-01-2017,294.700012,302.950012,292.399994,300.649994,294.745178,3614730
17-01-2017,302.450012,302.450012,292.600006,294.850006,289.059082,2231245
18-01-2017,296.75,300.549988,290.049988,291.899994,286.167023,2613239
19-01-2017,292.100006,297.5,292,295.350006,289.549286,2290542
20-01-2017,295,296.350006,283.399994,284.149994,278.569244,3279639
23-01-2017,285.149994,289.350006,284.149994,286.25,280.628021,2261781
24-01-2017,287,294.950012,286,293.149994,287.392487,1945278
25-01-2017,295.25,306.100006,294.450012,304.649994,298.666626,4477090
27-01-2017,305,308.950012,302.100006,303.950012,297.980377,3386640
30-01-2017,303.75,305.850006,301.350006,302.600006,296.656891,2241418
31-01-2017,303.5,305.950012,292.5,293.350006,287.588593,3859712
01-02-2017,295.549988,306,293.649994,304.600006,298.617615,3158512
02-02-2017,305.450012,308.600006,301.200012,304.149994,298.176422,3018242
03-02-2017,304.549988,311.25,301.700012,303.549988,297.588196,3352462
06-02-2017,305.850006,311,302.600006,309.200012,303.127258,2426463
07-02-2017,309.299988,310.399994,301.25,303.649994,297.686249,1803476
08-02-2017,306.049988,306.899994,299,305.549988,299.54895,1581009
09-02-2017,306.5,308.100006,300.850006,304.799988,298.81366,2032244
10-02-2017,305.600006,313.700012,305.100006,311.25,305.136993,5313049
13-02-2017,313.200012,314.799988,304.600006,309.549988,303.470337,2291161
14-02-2017,310,315.899994,305.25,307,300.970459,6996004
15-02-2017,308.100006,313.5,297,299.950012,294.058929,4562477
16-02-2017,300,303,294,298.600006,292.735474,2837571
17-02-2017,300.100006,302.5,295.799988,297.25,291.411957,2264046
20-02-2017,298.200012,302.899994,296.100006,300.299988,294.402069,1690844
21-02-2017,300.5,305.399994,298.299988,304.149994,298.176422,2559043
22-02-2017,305,306.5,297.450012,300.299988,294.402069,3507421
23-02-2017,300.350006,303.399994,295.799988,297.25,291.411957,6593433
27-02-2017,297,300.700012,295,296.649994,290.82373,2116155
28-02-2017,297.649994,303.350006,296.799988,301.75,295.823547,2570349
01-03-2017,302.950012,305,301.149994,302.5,296.558838,1892520
02-03-2017,303.75,305.700012,292,293.850006,288.078735,2458242
03-03-2017,293,297.399994,291,296.350006,290.529633,2871834
06-03-2017,297.850006,304.899994,296.450012,303.149994,297.196045,1877927
07-03-2017,303,309.399994,301.950012,308.25,302.195923,4069985
08-03-2017,308.25,309,300.850006,306.5,300.480286,2786117
09-03-2017,306.5,306.5,299.700012,300.899994,294.990234,2564963
10-03-2017,302.450012,306,297.049988,298.799988,292.931488,2684711
14-03-2017,305.649994,311.200012,304.100006,309.25,303.1763,5102357
15-03-2017,308,313.799988,308,310.299988,304.205627,4865596
16-03-2017,312,327.350006,311.5,325.700012,319.303192,7051972
17-03-2017,326.799988,328.899994,321.299988,325.399994,319.009064,6779619
20-03-2017,327.049988,329.799988,324.700012,325.450012,319.058075,4103266
21-03-2017,325,327.299988,320.049988,325.75,319.352203,2802311
22-03-2017,321.899994,324.799988,319.350006,323.649994,317.293427,2518171
23-03-2017,324,327,322.100006,325.600006,319.205139,3911142
24-03-2017,327.200012,327.799988,321.700012,323.25,316.901306,4636734
