Date,Open,High,Low,Close,Adj Close,Volume
28-03-2017,515.549988,531.900024,515.549988,530.349976,519.604614,1604175
29-03-2017,530,536.549988,528.75,530.950012,520.192566,1769564
30-03-2017,531,538.450012,529.200012,532.400024,521.61322,2074816
31-03-2017,532,541,530.599976,535.549988,524.69928,1616918
03-04-2017,535.549988,539.299988,527.150024,528.549988,517.841187,1423686
05-04-2017,535,545.25,527.049988,543.5,532.48822,1749704
06-04-2017,540,554.849976,539,553.400024,542.187683,1635566
07-04-2017,549,551,543,547.599976,536.505188,1005806
10-04-2017,545.650024,555,543.900024,553.450012,542.236633,717580
11-04-2017,552.700012,552.700012,537.150024,540.150024,529.206177,1593393
12-04-2017,540,541.900024,528.099976,530.450012,519.702637,1571762
13-04-2017,531,534.549988,520,521.549988,510.982971,1596472
17-04-2017,517.299988,527.75,517.299988,521.200012,510.640076,762417
18-04-2017,524,532.5,515.700012,517.599976,507.112976,1448421
19-04-2017,518.25,524.400024,516.599976,521.900024,511.325928,1669756
20-04-2017,523.400024,535.349976,520.400024,533.450012,522.641907,1199526
21-04-2017,536.849976,537.599976,526.299988,528.599976,517.890076,576204
24-04-2017,529.950012,531.099976,521.75,524.549988,513.92218,702237
25-04-2017,526.5,530,524.75,527.950012,517.253357,640982
26-04-2017,528,533.700012,523.049988,527.75,517.057312,1718550
27-04-2017,527.75,536.25,526.650024,530.75,519.996582,1365348
28-04-2017,529.599976,530,518.599976,526.849976,516.175598,1363820
02-05-2017,527.5,538,524.25,534.200012,523.376709,1210736
03-05-2017,536,537.900024,524.25,527.200012,516.518555,1055609
04-05-2017,530,534,518,520.75,510.199219,1858552
